objs,mean_curvature0,mean_curvature1,mean_curvature2,mean_curvature3,mean_curvature4,mean_curvature5,mean_curvature6,mean_curvature7,mean_curvature8,gaussian_curvature0,gaussian_curvature1,gaussian_curvature2,gaussian_curvature3,gaussian_curvature4,gaussian_curvature5,gaussian_curvature6,gaussian_curvature7,gaussian_curvature8,dihedral_angle0,dihedral_angle1,dihedral_angle2,dihedral_angle3,dihedral_angle4,dihedral_angle5,dihedral_angle6,dihedral_angle7,dihedral_angle8,defect0,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,gray0,gray1,gray2,gray3,gray4,gray5,gray6,gray7,gray8,gradient0,gradient1,gradient2,gradient3,gradient4,gradient5,gradient6,gradient7,gradient8
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_qp_level_9/subject_000_qp_level_9.obj,0.313642534,7.700529498,6.662507475,1.298,7.705952352,1.306,0.037906538,0.974967334,1.025559659,1.039499598,2.955193916,4.595020118,0.293,3.132675808,0.665,1.244546902,0.362736634,2.36257009,1.941913805,0.89991855,7.507719676,10,2.140299129,10,-0.270738753,1.16525827,0.850644473,0.020656488,2.30696769,6.965227996,2.103,2.307050554,2.221,-0.18978941,1.12022664,0.885007644,24.54098344,55.36522508,1.851621371,10,5.291732655,1.17,1.298029526,0.427467799,2.19809772,4.138042008,18.0619789,1.608395448,0.2,18.529934,0.282,0.72064638,0.223757044,2.189659717
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_qt_level_10/subject_000_qt_level_10.obj,-0.391128303,7.732426318,6.539333616,1.326,7.741346815,1.339,-0.054790155,1.03651839,0.963726955,0.044696891,0.463811817,3.257477963,0.2,0.465958604,0.2,0.670485199,0.145822702,2.818434978,1.943077765,0.900434206,7.507104054,10,2.141572015,10,-0.27108995,1.165470867,0.850448959,0.0206558,2.309041744,6.842881955,2.114,2.309124511,2.237,-0.192459018,1.121856827,0.883499697,24.54098344,55.36522508,1.851621371,10,5.291732655,1.17,1.298029526,0.427467799,2.19809772,4.138042008,18.0619789,1.608395448,0.2,18.529934,0.282,0.72064638,0.223757044,2.189659717
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_qt_level_7/subject_000_qt_level_7.obj,-0.320377218,7.741250719,6.618528774,1.312,7.746910514,1.314,-0.01283742,1.008502421,0.991388267,0.044696891,0.463811817,3.257477963,0.2,0.465958604,0.2,0.670485199,0.145822702,2.818434978,1.941128343,0.901690341,7.507783168,10,2.140332322,10,-0.270546402,1.165134419,0.850744144,0.0206558,2.312085158,6.864745474,2.068,2.312167791,2.194,-0.199348725,1.126741604,0.87937026,24.54098344,55.36522508,1.851621371,10,5.291732655,1.17,1.298029526,0.427467799,2.19809772,4.138042008,18.0619789,1.608395448,0.2,18.529934,0.282,0.72064638,0.223757044,2.189659717
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_qt_level_8/subject_000_qt_level_8.obj,0.184157723,7.643173062,6.614579357,1.333,7.644436147,1.334,-0.007320657,1.004712353,0.994979884,0.044696891,0.463811817,3.257477963,0.2,0.465958604,0.2,0.670485199,0.145822702,2.818434978,1.942067442,0.901038207,7.50740428,10,2.140909511,10,-0.272812098,1.166633993,0.849610852,0.0206558,2.319972345,6.913634625,2.094,2.320054631,2.216,-0.193464566,1.122566572,0.882738553,24.54098344,55.36522508,1.851621371,10,5.291732655,1.17,1.298029526,0.427467799,2.19809772,4.138042008,18.0619789,1.608395448,0.2,18.529934,0.282,0.72064638,0.223757044,2.189659717
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_qt_level_9/subject_000_qt_level_9.obj,-0.305920693,7.760786704,6.661976909,1.319,7.765844466,1.326,-0.032004848,1.02145728,0.978861557,0.044696891,0.463811817,3.257477963,0.2,0.465958604,0.2,0.670485199,0.145822702,2.818434978,1.941195347,0.902588085,7.507355419,10,2.140771439,10,-0.271812086,1.166021467,0.850160396,0.0206558,2.312090155,6.787859575,2.104,2.312172787,2.226,-0.192737356,1.122231833,0.88341291,24.54098344,55.36522508,1.851621371,10,5.291732655,1.17,1.298029526,0.427467799,2.19809772,4.138042008,18.0619789,1.608395448,0.2,18.529934,0.282,0.72064638,0.223757044,2.189659717
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_simp_rate_0.05/subject_000_simp_rate_0.05.obj,0.07393173,2.537362,6.495841485,1.665,2.5381218,1.698,0.070946246,0.956894429,1.047659168,0.102055198,0.579486175,4.30408842,0.2,0.588357216,0.282,1.134352483,0.217162371,3.311643438,1.943513908,0.899353588,7.451602108,10,2.141503645,10,-0.27275324,1.166685522,0.849730776,0.098772707,2.355491888,6.849566136,2.158,2.357368188,2.203,-0.186287403,1.118059449,0.886991727,24.54296911,55.38226288,1.853422427,10,5.287222166,1.17,1.297895797,0.427445832,2.197893335,4.463636844,18.33460888,1.632086486,0.2,18.87013292,0.301,0.749175263,0.237671012,2.165650899
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_simp_rate_0.1/subject_000_simp_rate_0.1.obj,0.010963446,3.089410637,6.412825915,1.526,3.089043892,1.527,0.011354248,0.992548024,1.007302457,0.074817359,0.494414656,3.937497029,0.2,0.500023283,0.242,1.067477692,0.183959026,3.576761299,1.944593784,0.896357916,7.480350824,10,2.141233294,10,-0.270670555,1.165197954,0.850663406,0.071671315,2.389191112,6.9043166,2.151,2.390167173,2.229,-0.192273769,1.12199917,0.883786659,24.54296911,55.38226288,1.853422427,10,5.287222166,1.17,1.297895797,0.427445832,2.197893335,4.463636844,18.33460888,1.632086486,0.2,18.87013292,0.301,0.749175263,0.237671012,2.165650899
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_simp_rate_0.2/subject_000_simp_rate_0.2.obj,0.041008479,3.821968707,6.548076248,1.366,3.821710956,1.367,0.012986813,0.991380704,1.008570452,0.060347424,0.452423927,3.244083165,0.2,0.456421666,0.216,0.987822812,0.162431223,3.737127767,1.939608578,0.900800867,7.497583151,10,2.138577166,10,-0.266014952,1.162123091,0.852998619,0.0535188,2.372184896,6.959718841,2.105,2.372739387,2.203,-0.198131411,1.125817374,0.880058546,24.54296911,55.38226288,1.853422427,10,5.287222166,1.17,1.297895797,0.427445832,2.197893335,4.463636844,18.33460888,1.632086486,0.2,18.87013292,0.301,0.749175263,0.237671012,2.165650899
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_simp_rate_0.4/subject_000_simp_rate_0.4.obj,-0.089644808,5.531621042,6.503578947,1.179,5.531655976,1.182,-0.035548798,1.024320868,0.975932634,0.048310819,0.426802987,3.005755978,0.2,0.429524084,0.2,0.80394861,0.146224252,3.350833287,1.938943456,0.902711425,7.504337784,10,2.138780951,10,-0.266352066,1.162347397,0.852831179,0.034871032,2.352773886,6.908143488,2.181,2.353007838,2.294,-0.189593046,1.119912958,0.885681462,24.54296911,55.38226288,1.853422427,10,5.287222166,1.17,1.297895797,0.427445832,2.197893335,4.463636844,18.33460888,1.632086486,0.2,18.87013292,0.301,0.749175263,0.237671012,2.165650899
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_sub_rate_16/subject_000_sub_rate_16.obj,0.046492571,7.669901284,6.540141243,1.295,7.669083415,1.295,0.003755087,0.997359477,1.002379187,0.044369402,0.463304777,2.585987764,0.2,0.465422573,0.2,0.903270815,0.118495817,3.719011794,1.944331361,0.901083306,7.506168195,10,2.142982338,10,-0.273040347,1.16671317,0.84942479,0.0206558,2.309785347,6.848434383,2.082,2.309868082,2.201,-0.192443061,1.12216649,0.88344147,24.57527161,55.15058679,1.914463789,10,5.325024013,1.172,1.289845965,0.428819995,2.187654431,18.20150352,61.51454209,2.272686486,0.221,64.15041605,0.383,0.886026245,0.283648056,2.178734012
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_sub_rate_2/subject_000_sub_rate_2.obj,-0.109421546,7.711683733,6.674900949,1.331,7.711496064,1.334,-0.026766694,1.017838419,0.982253359,0.044369402,0.463304777,2.585987764,0.2,0.465422573,0.2,0.903270815,0.118495817,3.719011794,1.940830402,0.901108008,7.507965953,10,2.13981682,10,-0.269935692,1.164725237,0.851044643,0.0206558,2.309321198,6.879938194,2.1,2.309403953,2.22,-0.192269739,1.121967521,0.883663742,24.54890895,55.35134775,1.858121797,10,5.295478232,1.17,1.296904933,0.427636805,2.196732679,6.183652891,24.46514828,1.735061247,0.2,25.23451804,0.316,0.796879262,0.245119777,2.213376396
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_sub_rate_4/subject_000_sub_rate_4.obj,0.133360266,7.559891345,6.689108426,1.391,7.560122626,1.389,-0.002575798,1.001586229,0.998186365,0.044369402,0.463304777,2.585987764,0.2,0.465422573,0.2,0.903270815,0.118495817,3.719011794,1.943243631,0.899627002,7.507208725,10,2.141383267,10,-0.269625119,1.164432151,0.85111246,0.0206558,2.306290753,6.858425696,2.09,2.306373642,2.206,-0.189124844,1.119868975,0.885313972,24.55182934,55.31409281,1.872456699,10,5.307169944,1.169,1.294202719,0.427827612,2.193555614,8.263679288,32.00628594,1.89256864,0.2,33.05585815,0.323,0.812980496,0.249224119,2.221729496
/home/zyj/Projects/Digital_human/selected_distortion/subject_000_sub_rate_8/subject_000_sub_rate_8.obj,0.091505227,7.831078788,6.697007347,1.295,7.830634504,1.302,0.04798565,0.96844294,1.032524153,0.044369402,0.463304777,2.585987764,0.2,0.465422573,0.2,0.903270815,0.118495817,3.719011794,1.940249393,0.900784321,7.508434002,10,2.139153533,10,-0.269228905,1.164249519,0.851390251,0.0206558,2.305560387,6.875519948,2.07,2.305643308,2.19,-0.194486861,1.123594595,0.882211538,24.56023407,55.24104604,1.877928669,10,5.311031363,1.171,1.292606588,0.428317783,2.191233152,11.71043303,43.08146037,2.023342567,0.207,44.6445897,0.344,0.842668152,0.261972482,2.208425003
/home/zyj/Projects/Digital_human/selected_distortion/subject_002_cn_sigma_20/subject_002_cn_sigma_20.obj,0.237949786,6.374628924,6.490706158,1.422,6.378272105,1.419,0.016056197,0.989251047,1.010366341,0.044800581,0.448984416,2.764785329,0.2,0.451212166,0.2,0.878942452,0.119936427,3.623477435,1.956697492,0.865770475,7.50528737,10,2.139677897,6.919,-0.262279093,1.159731543,0.853212256,0.01939287,2.050186139,6.815097719,1.979,2.050269317,2.052,-0.161590224,1.102933406,0.900991256,52.87372446,71.84251679,4.40558721,10,8.642105803,10,0.821856529,0.618193867,1.573237799,46.70473999,40.72678302,5.481678226,1.349,61.96776173,0.805,0.585648821,0.5771004,1.457467903
/home/zyj/Projects/Digital_human/selected_distortion/subject_002_cn_sigma_40/subject_002_cn_sigma_40.obj,0.303876657,6.44753865,6.641250308,1.531,6.453890531,1.534,0.016700012,0.98904388,1.010729482,0.044800581,0.448984416,2.764785329,0.2,0.451212166,0.2,0.878942452,0.119936427,3.623477435,1.957547317,0.864596922,7.504794904,10,2.139980666,6.929,-0.263010474,1.160234782,0.852869801,0.01939287,2.052000199,6.885223,1.972,2.052083288,2.047,-0.163527411,1.104090897,0.899672766,58.11229837,70.11388365,4.787302349,10,9.370009416,10,0.788199284,0.631696923,1.547629227,84.64007948,57.07886733,6.030828658,3.097,102.0879031,1.455,0.436701508,0.725362624,1.297259049
/home/zyj/Projects/Digital_human/selected_distortion/subject_002_cn_sigma_60/subject_002_cn_sigma_60.obj,0.046301927,6.354526275,6.639560908,1.505,6.353900617,1.505,-0.03564901,1.023238708,0.976808111,0.044800581,0.448984416,2.764785329,0.2,0.451212166,0.2,0.878942452,0.119936427,3.623477435,1.956955521,0.864345452,7.505242029,10,2.139337722,6.938,-0.262596053,1.16003973,0.853167164,0.01939287,2.053566589,6.874645751,1.974,2.053649602,2.042,-0.156809947,1.09973285,0.90365883,63.18606663,68.85286559,4.991120883,10,9.617212167,8.702,0.672819668,0.668311697,1.4515417,120.8368365,74.81551355,6.32403629,5.362,142.1228405,1.833,0.36322663,0.778870139,1.238890178
/home/zyj/Projects/Digital_human/selected_distortion/subject_002_cn_sigma_80/subject_002_cn_sigma_80.obj,0.067497332,6.28750305,6.533963644,1.48,6.287079395,1.48,0.004283167,0.997065911,1.00265947,0.044800581,0.448984416,2.764785329,0.2,0.451212166,0.2,0.878942452,0.119936427,3.623477435,1.957386772,0.86376997,7.50506271,10,2.139499815,6.938,-0.258636777,1.157250445,0.855004732,0.01939287,2.052130887,6.738816082,2.011,2.05221397,2.086,-0.161762863,1.103002968,0.901207304,68.08035141,68.18360842,5.107811777,10,9.720136142,5.754,0.556738208,0.710489355,1.363977309,154.6701879,91.25408598,6.533338879,10,179.5833364,2.069,0.316829425,0.809262065,1.204851254
/home/zyj/Projects/Digital_human/selected_distortion/subject_002_gn_sigma_0.05/subject_002_gn_sigma_0.05.obj,0.377843026,6.475575079,6.662701952,1.39,6.485780962,1.387,0.022417395,0.985004108,1.014600839,0.048936138,0.49288198,3.295131233,0.2,0.495303309,0.2,0.548200882,0.187647476,2.372823839,1.958556498,0.863806969,7.504415486,10,2.140584956,6.805,-0.262297514,1.159703437,0.853057268,0.020018978,2.053230312,6.877527002,1.974,2.053319351,2.047,-0.163038161,1.103888415,0.900081872,47.46998394,74.57880668,2.351365967,10,6.039402586,10,0.801587975,0.622428701,1.553919423,10.88133265,36.75268686,2.258046805,0.221,38.3296662,0.372,0.931534181,0.275232278,2.308006457
/home/zyj/Projects/Digital_human/selected_distortion/subject_002_gn_sigma_0.1/subject_002_gn_sigma_0.1.obj,0.279028011,6.518938506,6.651526398,1.424,6.524093174,1.435,0.041415712,0.972936082,1.027298385,0.04142886,0.518991991,4.206741325,0.262,0.520640753,0.298,0.493861977,0.407497991,1.689554236,1.954966462,0.865451843,7.50619753,10,2.137966013,7.019,-0.25820868,1.157018179,0.855343287,0.020018978,2.048711758,6.795558039,1.993,2.048801031,2.064,-0.158730101,1.1009268,0.902686002,47.46998394,74.57880668,2.351365967,10,6.039402586,10,0.801587975,0.622428701,1.553919423,10.88133265,36.75268686,2.258046805,0.221,38.3296662,0.372,0.931534181,0.275232278,2.308006457
/home/zyj/Projects/Digital_human/selected_distortion/subject_002_gn_sigma_0.15/subject_002_gn_sigma_0.15.obj,0.207944392,6.462878601,6.637144395,1.483,6.465415569,1.483,0.014569362,0.990371829,1.009392313,0.017456341,0.620979177,5.07493918,0.416,0.621221901,0.451,0.352542811,0.667629603,1.348491851,1.957241441,0.864153264,7.5050847,10,2.139521638,6.819,-0.259907404,1.158227609,0.854388729,0.020018978,2.058517004,6.855464905,1.991,2.058605771,2.067,-0.164637621,1.104986064,0.899399917,47.46998394,74.57880668,2.351365967,10,6.039402586,10,0.801587975,0.622428701,1.553919423,10.88133265,36.75268686,2.258046805,0.221,38.3296662,0.372,0.931534181,0.275232278,2.308006457
/home/zyj/Projects/Digital_human/selected_distortion/subject_002_gn_sigma_0.2/subject_002_gn_sigma_0.2.obj,-0.00998562,6.254532917,6.516438415,1.418,6.253759023,1.42,-0.024724599,1.016217873,0.983706766,-0.018074697,0.813914289,5.46383429,0.574,0.814111568,0.583,0.178389735,0.848301588,1.150942526,1.953759023,0.865983502,7.506816936,10,2.137077363,6.918,-0.258183715,1.157093804,0.855359797,0.020018978,2.060714274,6.804541746,1.968,2.060802927,2.039,-0.160662286,1.10227575,0.901352011,47.46998394,74.57880668,2.351365967,10,6.039402586,10,0.801587975,0.622428701,1.553919423,10.88133265,36.75268686,2.258046805,0.221,38.3296662,0.372,0.931534181,0.275232278,2.308006457
/home/zyj/Projects/Digital_human/selected_distortion/subject_002_jpeg_q_10/subject_002_jpeg_q_10.obj,-0.319865971,6.169550215,6.63070197,1.573,6.177066315,1.579,-0.006797562,1.004303268,0.995515289,0.044800581,0.448984416,2.764785329,0.2,0.451212166,0.2,0.878942452,0.119936427,3.623477435,1.95769769,0.863676755,7.504641318,10,2.139746645,6.554,-0.261391656,1.159402112,0.853567018,0.01939287,2.051396246,6.855482264,1.982,2.051479365,2.054,-0.160219167,1.101798706,0.901591477,47.50483477,74.64245601,1.958474912,10,5.356553072,10,0.797326454,0.62305192,1.549590513,10.78558381,37.63757648,1.259102525,0.215,39.15246987,0.434,1.115292698,0.285863141,2.48882186
